 #specbin	  lambda [nm]	  lampspec	  darkspec	  acidspec	  alkaspec	  absorbacid	  absorbalka
805.000000 	632.729980 	604.466125 	96.479164 	600.304016 	556.613525 	0.006909 	0.082474 	
806.000000 	633.080017 	599.479187 	96.258331 	595.372131 	553.454163 	0.006875 	0.079883 	
807.000000 	633.429993 	595.691956 	96.954170 	591.703430 	551.244263 	0.006718 	0.077546 	
808.000000 	633.780029 	593.276062 	97.020836 	589.594360 	549.742188 	0.006225 	0.076210 	
809.000000 	634.119995 	586.156616 	96.240280 	582.130371 	544.224854 	0.006893 	0.074224 	
810.000000 	634.469971 	584.942200 	95.799995 	580.841309 	544.063049 	0.007035 	0.072448 	
811.000000 	634.820007 	580.650879 	96.119446 	576.762085 	541.591492 	0.006720 	0.069638 	
812.000000 	635.169983 	576.021545 	96.034721 	572.165283 	538.081421 	0.006717 	0.068135 	
813.000000 	635.520020 	571.065186 	96.065277 	567.260803 	534.351379 	0.006684 	0.066450 	
814.000000 	635.869995 	567.851990 	95.884720 	564.409851 	532.500183 	0.006080 	0.064278 	
815.000000 	636.219971 	564.436890 	95.976387 	561.364380 	530.218933 	0.005458 	0.062539 	
816.000000 	636.559998 	561.539612 	95.779167 	557.854553 	528.114075 	0.006584 	0.061370 	
817.000000 	636.909973 	558.142944 	95.787498 	554.525574 	525.660950 	0.006502 	0.059958 	
818.000000 	637.260010 	553.435608 	96.147224 	549.760925 	522.354309 	0.006662 	0.057799 	
819.000000 	637.609985 	547.827332 	96.512497 	544.571167 	518.038513 	0.005961 	0.055911 	
820.000000 	637.960022 	545.239136 	96.069443 	542.271301 	516.313904 	0.005458 	0.054510 	
821.000000 	638.309998 	543.321594 	95.916664 	540.174622 	515.390137 	0.005809 	0.052777 	
822.000000 	638.650024 	536.276917 	95.777779 	533.567871 	509.315460 	0.005064 	0.051583 	
823.000000 	639.000000 	532.947998 	95.852776 	529.905945 	506.623260 	0.005724 	0.050656 	
824.000000 	639.349976 	531.145691 	96.227776 	528.258118 	505.828491 	0.005451 	0.048839 	
825.000000 	639.700012 	528.422241 	96.002777 	525.236877 	503.706604 	0.006046 	0.047902 	
826.000000 	640.049988 	523.622986 	96.202782 	520.339050 	499.795654 	0.006291 	0.046572 	
827.000000 	640.390015 	521.302917 	95.948608 	518.383972 	498.072754 	0.005615 	0.045585 	
828.000000 	640.739990 	517.548889 	95.722221 	514.862000 	494.858521 	0.005205 	0.044832 	
829.000000 	641.090027 	513.624756 	95.854164 	511.173553 	492.020325 	0.004784 	0.042973 	
830.000000 	641.440002 	513.978943 	99.400002 	511.732605 	493.410950 	0.004380 	0.040840 	
831.000000 	641.789978 	503.772644 	97.912498 	501.452179 	483.615112 	0.004617 	0.040836 	
832.000000 	642.130005 	504.133850 	96.545830 	501.595459 	484.730194 	0.005048 	0.039249 	
833.000000 	642.479980 	498.817810 	96.261108 	496.531281 	480.022217 	0.004594 	0.038408 	
834.000000 	642.830017 	496.475006 	96.300003 	494.004333 	477.989594 	0.004989 	0.037944 	
835.000000 	643.179993 	492.728394 	96.020836 	490.671021 	475.116669 	0.004184 	0.036398 	
836.000000 	643.520020 	488.889771 	95.980553 	486.939026 	471.908508 	0.003998 	0.035352 	
837.000000 	643.869995 	485.524139 	96.018059 	483.719452 	468.893921 	0.003724 	0.034852 	
838.000000 	644.219971 	484.292267 	95.831947 	482.397949 	468.399292 	0.003919 	0.033368 	
839.000000 	644.570007 	479.020416 	95.894447 	476.597961 	463.276917 	0.005070 	0.033419 	
840.000000 	644.909973 	474.663544 	96.083336 	472.641663 	459.632294 	0.004269 	0.032179 	
841.000000 	645.260010 	473.478821 	96.218056 	471.179779 	458.776215 	0.004868 	0.031545 	
842.000000 	645.609985 	469.240875 	95.870834 	467.184052 	454.881775 	0.004393 	0.031079 	
843.000000 	645.960022 	465.010864 	95.855553 	463.103668 	451.352783 	0.004110 	0.029811 	
844.000000 	646.299988 	465.128815 	95.718056 	462.557495 	451.248627 	0.005544 	0.030296 	
845.000000 	646.650024 	460.534454 	95.619446 	458.732178 	448.114929 	0.003921 	0.027338 	
846.000000 	647.000000 	457.133942 	98.190277 	456.151581 	445.282104 	0.002151 	0.026268 	
847.000000 	647.349976 	452.200439 	97.709724 	450.741913 	440.747559 	0.003231 	0.025653 	
848.000000 	647.690002 	449.837677 	96.476387 	448.449158 	438.485077 	0.003091 	0.025561 	
849.000000 	648.039978 	447.488983 	96.505554 	446.195007 	436.454346 	0.002896 	0.024968 	
850.000000 	648.390015 	447.237762 	98.245834 	445.525909 	436.436462 	0.003835 	0.024447 	
851.000000 	648.729980 	438.114319 	97.908333 	436.351440 	427.892700 	0.004032 	0.023607 	
852.000000 	649.080017 	437.083954 	97.015282 	435.752106 	426.879517 	0.003052 	0.023623 	
853.000000 	649.429993 	433.563446 	96.426392 	432.072510 	424.116333 	0.003445 	0.022030 	
854.000000 	649.770020 	430.545135 	96.123611 	428.964417 	421.211792 	0.003678 	0.021916 	
855.000000 	650.119995 	428.974304 	95.931946 	427.265869 	419.414429 	0.003991 	0.022538 	
856.000000 	650.469971 	423.642273 	95.781944 	422.555542 	414.772217 	0.002569 	0.021160 	
857.000000 	650.809998 	420.705475 	95.662498 	419.436951 	412.152588 	0.003020 	0.020539 	
858.000000 	651.159973 	419.203918 	95.862503 	417.928802 	410.504181 	0.003046 	0.020971 	
859.000000 	651.510010 	416.409821 	97.109726 	415.575043 	408.936096 	0.002007 	0.018111 	
860.000000 	651.849976 	409.328308 	97.026390 	408.667633 	401.903809 	0.001615 	0.018304 	
861.000000 	652.200012 	411.597992 	96.477776 	410.616241 	404.214417 	0.002388 	0.018102 	
862.000000 	652.549988 	402.764160 	95.931946 	402.095764 	396.175873 	0.001661 	0.016493 	
863.000000 	652.890015 	402.574982 	95.687500 	401.811951 	396.030731 	0.001897 	0.016389 	
864.000000 	653.239990 	398.514923 	95.881943 	397.671326 	391.967010 	0.002119 	0.016567 	
865.000000 	653.590027 	396.328308 	95.726387 	395.564362 	389.978821 	0.001930 	0.016150 	
866.000000 	653.929993 	390.884644 	95.595833 	390.154724 	385.015106 	0.001869 	0.015130 	
867.000000 	654.280029 	388.463379 	95.569443 	387.751740 	382.860260 	0.001833 	0.014529 	
868.000000 	654.630005 	387.538971 	96.155556 	386.221069 	381.803284 	0.003407 	0.014911 	
869.000000 	654.969971 	379.626221 	96.022224 	378.841370 	374.075165 	0.002069 	0.014730 	
870.000000 	655.320007 	377.448364 	95.693054 	376.775421 	372.457977 	0.001785 	0.013310 	
871.000000 	655.659973 	373.320648 	95.702782 	372.661346 	368.386292 	0.001768 	0.013306 	
872.000000 	656.010010 	371.541229 	95.873611 	370.767151 	366.418579 	0.002086 	0.013884 	
873.000000 	656.359985 	367.768066 	96.044449 	366.589264 	362.735748 	0.003211 	0.013778 	
874.000000 	656.700012 	364.915009 	96.051392 	364.066559 	360.443390 	0.002328 	0.012330 	
875.000000 	657.049988 	362.054504 	96.173615 	361.529663 	357.580566 	0.001451 	0.012434 	
876.000000 	657.390015 	356.624298 	96.106941 	356.061523 	352.321716 	0.001579 	0.012138 	
877.000000 	657.739990 	352.921082 	96.087502 	352.468475 	349.092194 	0.001283 	0.010908 	
878.000000 	658.090027 	350.025940 	96.738892 	349.623596 	346.280914 	0.001150 	0.010757 	
879.000000 	658.429993 	345.851135 	96.452782 	345.579285 	342.461792 	0.000786 	0.009848 	
880.000000 	658.780029 	345.287933 	95.822220 	344.593536 	341.672577 	0.002013 	0.010526 	
881.000000 	659.119995 	341.280396 	95.793053 	341.033020 	338.072052 	0.000725 	0.009446 	
882.000000 	659.469971 	336.719452 	95.830559 	336.424866 	333.701202 	0.000875 	0.009004 	
883.000000 	659.809998 	336.420746 	96.309723 	336.157135 	333.513184 	0.000784 	0.008680 	
884.000000 	660.159973 	331.651306 	96.354164 	331.475189 	328.866150 	0.000531 	0.008433 	
885.000000 	660.510010 	328.704773 	96.456947 	328.433807 	325.966492 	0.000824 	0.008365 	
886.000000 	660.849976 	326.439056 	96.025002 	325.921753 	323.572906 	0.001586 	0.008819 	
887.000000 	661.200012 	321.169006 	95.883331 	321.478088 	318.977081 	-0.000962 	0.006848 	
888.000000 	661.539978 	320.340454 	96.273613 	320.172577 	318.299835 	0.000524 	0.006391 	
889.000000 	661.890015 	316.034821 	96.072220 	316.192993 	314.081421 	-0.000501 	0.006200 	
890.000000 	662.229980 	315.556610 	96.302780 	315.464600 	313.449829 	0.000292 	0.006699 	
891.000000 	662.580017 	311.376831 	96.108330 	311.680786 	309.698975 	-0.000976 	0.005403 	
892.000000 	662.919983 	307.932739 	95.968056 	308.243896 	306.249146 	-0.001010 	0.005482 	
893.000000 	663.270020 	306.804260 	95.965279 	306.695587 	305.121185 	0.000354 	0.005501 	
894.000000 	663.609985 	303.755646 	95.863892 	304.033386 	302.190796 	-0.000914 	0.005165 	
895.000000 	663.960022 	300.497559 	95.805557 	300.616180 	298.991333 	-0.000395 	0.005025 	
896.000000 	664.299988 	298.294525 	96.074997 	298.593475 	296.719269 	-0.001001 	0.005295 	
897.000000 	664.650024 	296.131775 	95.829170 	296.544189 	294.948425 	-0.001392 	0.004004 	
898.000000 	664.989990 	292.587585 	95.944443 	292.778931 	291.333679 	-0.000654 	0.004294 	
899.000000 	665.340027 	290.002777 	96.047218 	289.851685 	288.740814 	0.000521 	0.004361 	
900.000000 	665.679993 	287.433411 	96.023613 	287.932373 	286.393585 	-0.001734 	0.003624 	
901.000000 	666.030029 	284.686279 	95.802780 	285.183624 	283.625336 	-0.001746 	0.003734 	
902.000000 	666.369995 	282.965179 	95.965279 	283.594513 	282.277954 	-0.002222 	0.002431 	
903.000000 	666.719971 	279.308167 	95.827774 	280.154816 	278.958679 	-0.003027 	0.001252 	
904.000000 	667.059998 	277.680298 	95.611115 	278.227478 	277.310242 	-0.001968 	0.001334 	
905.000000 	667.409973 	274.005646 	95.813889 	274.511108 	273.283508 	-0.001843 	0.002639 	
906.000000 	667.750000 	272.667877 	95.730553 	273.133026 	272.045471 	-0.001705 	0.002285 	
907.000000 	668.090027 	270.186798 	95.831947 	270.853912 	269.750854 	-0.002466 	0.001615 	
908.000000 	668.440002 	268.224915 	95.993057 	268.628693 	267.637146 	-0.001504 	0.002194 	
909.000000 	668.780029 	265.507294 	95.858337 	266.188416 	265.030731 	-0.002562 	0.001796 	
910.000000 	669.130005 	262.361115 	95.963890 	262.881775 	262.354340 	-0.001983 	0.000026 	
911.000000 	669.469971 	259.741486 	96.044441 	260.451202 	259.562836 	-0.002729 	0.000688 	
912.000000 	669.820007 	256.631866 	96.311111 	257.230194 	256.281067 	-0.002329 	0.001368 	
913.000000 	670.159973 	253.841583 	96.038887 	254.755127 	254.111633 	-0.003592 	-0.001063 	
914.000000 	670.510010 	252.816483 	95.969444 	253.514786 	252.808670 	-0.002759 	0.000031 	
915.000000 	670.849976 	251.163620 	96.090279 	252.023315 	251.374832 	-0.003417 	-0.000841 	
916.000000 	671.190002 	247.327164 	96.236115 	248.010620 	247.339417 	-0.002759 	-0.000050 	
917.000000 	671.539978 	243.914154 	95.944443 	244.737625 	243.867538 	-0.003371 	0.000191 	
918.000000 	671.880005 	243.403732 	96.086113 	244.621506 	243.913895 	-0.004991 	-0.002094 	
919.000000 	672.229980 	240.691574 	96.188889 	241.590454 	241.040283 	-0.003728 	-0.001448 	
920.000000 	672.570007 	237.713623 	96.340279 	238.570587 	238.129517 	-0.003599 	-0.001748 	
921.000000 	672.909973 	236.123871 	96.209724 	237.056030 	236.484543 	-0.003940 	-0.001526 	
922.000000 	673.260010 	233.305038 	96.027779 	233.997757 	233.759201 	-0.002964 	-0.001945 	
923.000000 	673.599976 	230.309555 	95.988892 	231.757843 	230.969452 	-0.006269 	-0.002861 	
924.000000 	673.950012 	228.411896 	95.976387 	229.158401 	228.872055 	-0.003263 	-0.002013 	
925.000000 	674.289978 	227.284637 	95.870834 	228.574814 	228.029175 	-0.005661 	-0.003270 	
926.000000 	674.630005 	224.211105 	96.226387 	225.311111 	224.939758 	-0.004894 	-0.003244 	
927.000000 	674.979980 	221.177170 	96.223610 	222.647034 	222.112320 	-0.006624 	-0.004219 	
928.000000 	675.320007 	220.182983 	96.351387 	221.465454 	221.374649 	-0.005808 	-0.005398 	
929.000000 	675.659973 	216.534729 	95.990280 	217.759720 	217.208160 	-0.005641 	-0.003105 	
930.000000 	676.010010 	214.907120 	95.856949 	216.341415 	216.029510 	-0.006652 	-0.005209 	
931.000000 	676.349976 	212.532379 	95.777779 	213.863525 	213.581604 	-0.006244 	-0.004925 	
932.000000 	676.690002 	210.400345 	95.727776 	211.573853 	211.624832 	-0.005562 	-0.005803 	
933.000000 	677.039978 	209.058075 	95.670830 	210.329712 	209.994797 	-0.006064 	-0.004470 	
934.000000 	677.380005 	205.777176 	95.711113 	207.366608 	207.056595 	-0.007694 	-0.006198 	
935.000000 	677.719971 	204.648178 	95.641670 	206.039307 	205.858856 	-0.006774 	-0.005898 	
936.000000 	678.070007 	201.674301 	95.606941 	203.167511 	202.565460 	-0.007377 	-0.004409 	
937.000000 	678.409973 	199.963028 	95.629166 	201.455063 	201.326035 	-0.007434 	-0.006793 	
938.000000 	678.750000 	198.050522 	95.841667 	199.924088 	199.514587 	-0.009416 	-0.007365 	
939.000000 	679.099976 	196.362671 	96.201385 	197.910568 	197.660065 	-0.007852 	-0.006585 	
940.000000 	679.440002 	192.183075 	95.958336 	193.656891 	193.492706 	-0.007639 	-0.006791 	
941.000000 	679.780029 	191.513626 	95.752777 	193.112976 	192.795135 	-0.008317 	-0.006669 	
942.000000 	680.130005 	189.950424 	95.634720 	191.120163 	191.385071 	-0.006139 	-0.007524 	
943.000000 	680.469971 	188.313629 	95.790276 	189.471130 	189.437851 	-0.006128 	-0.005952 	
944.000000 	680.809998 	185.394363 	96.098610 	186.808456 	186.994614 	-0.007599 	-0.008595 	
945.000000 	681.150024 	183.594620 	96.281944 	184.931641 	185.081604 	-0.007256 	-0.008067 	
946.000000 	681.500000 	181.500778 	96.275002 	182.897827 	183.128128 	-0.007668 	-0.008926 	
947.000000 	681.840027 	179.938370 	96.506943 	181.752289 	181.681076 	-0.010030 	-0.009638 	
948.000000 	682.179993 	177.324051 	96.323608 	179.032913 	179.206070 	-0.009591 	-0.010557 	
949.000000 	682.530029 	174.720657 	95.990280 	176.409729 	176.492538 	-0.009621 	-0.010090 	
950.000000 	682.869995 	174.723434 	96.062500 	176.390762 	176.556763 	-0.009498 	-0.010438 	
951.000000 	683.210022 	171.912842 	96.140282 	173.793961 	173.902954 	-0.010883 	-0.011510 	
952.000000 	683.549988 	170.056686 	95.897224 	171.696259 	171.744446 	-0.009595 	-0.009876 	
953.000000 	683.900024 	169.414246 	95.851387 	170.982849 	171.329865 	-0.009216 	-0.011244 	
954.000000 	684.239990 	165.436111 	95.988892 	167.258392 	167.303818 	-0.010955 	-0.011227 	
955.000000 	684.580017 	164.676300 	95.891670 	166.499100 	166.682816 	-0.011008 	-0.012111 	
956.000000 	684.919983 	163.147217 	95.690277 	164.923309 	165.077423 	-0.010828 	-0.011762 	
957.000000 	685.270020 	161.548691 	95.820831 	163.496552 	163.372910 	-0.011985 	-0.011229 	
958.000000 	685.609985 	159.159546 	95.751389 	161.080139 	161.113190 	-0.011995 	-0.012200 	
959.000000 	685.950012 	157.385422 	96.070831 	158.988403 	159.215622 	-0.010134 	-0.011562 	
960.000000 	686.289978 	156.521606 	96.541664 	158.436050 	158.625000 	-0.012157 	-0.013349 	
961.000000 	686.630005 	153.527863 	96.279167 	155.221375 	155.546356 	-0.010970 	-0.013062 	
962.000000 	686.979980 	151.938110 	96.173615 	153.876389 	154.012329 	-0.012676 	-0.013559 	
963.000000 	687.320007 	151.231079 	96.098610 	152.614426 	152.980560 	-0.009106 	-0.011502 	
964.000000 	687.659973 	149.013290 	95.949997 	150.639679 	150.792191 	-0.010855 	-0.011867 	
965.000000 	688.000000 	148.571609 	95.704170 	150.414856 	150.363541 	-0.012330 	-0.011989 	
966.000000 	688.340027 	146.020493 	95.576385 	147.972519 	148.096008 	-0.013279 	-0.014114 	
967.000000 	688.690002 	144.513885 	95.761108 	146.326385 	146.776382 	-0.012464 	-0.015534 	
968.000000 	689.030029 	143.224136 	95.668053 	145.118896 	145.401215 	-0.013143 	-0.015086 	
969.000000 	689.369995 	140.969971 	95.597221 	142.767990 	143.172043 	-0.012674 	-0.015500 	
970.000000 	689.710022 	139.879517 	95.598610 	141.778564 	141.913895 	-0.013485 	-0.014439 	
971.000000 	690.049988 	137.661896 	95.813889 	139.714920 	139.893402 	-0.014803 	-0.016080 	
972.000000 	690.400024 	136.522919 	95.745834 	138.310150 	138.659897 	-0.013006 	-0.015532 	
973.000000 	690.739990 	134.530640 	95.813889 	136.811111 	136.903824 	-0.016809 	-0.017487 	
974.000000 	691.080017 	132.685150 	95.824997 	134.961411 	135.057816 	-0.017010 	-0.017724 	
975.000000 	691.419983 	131.701996 	95.884720 	133.692993 	133.832993 	-0.015004 	-0.016051 	
976.000000 	691.760010 	130.345230 	95.993057 	132.597702 	132.739227 	-0.017133 	-0.018200 	
977.000000 	692.099976 	128.426132 	96.015274 	130.177109 	130.434204 	-0.013542 	-0.015515 	
978.000000 	692.440002 	126.977867 	95.779167 	128.989319 	128.827087 	-0.015717 	-0.014458 	
979.000000 	692.789978 	126.113281 	95.812500 	128.041840 	128.273956 	-0.015176 	-0.016988 	
980.000000 	693.130005 	124.251389 	95.848610 	126.666061 	126.681595 	-0.019248 	-0.019370 	
981.000000 	693.469971 	122.170135 	95.711113 	124.513344 	124.748268 	-0.018998 	-0.020883 	
982.000000 	693.809998 	121.550781 	95.787498 	123.839134 	124.039063 	-0.018651 	-0.020265 	
983.000000 	694.150024 	120.984116 	96.341667 	123.158875 	123.385941 	-0.017816 	-0.019658 	
984.000000 	694.489990 	118.589493 	96.347221 	120.985931 	120.871002 	-0.020007 	-0.019056 	
985.000000 	694.830017 	116.761200 	96.120834 	118.653625 	119.137505 	-0.016078 	-0.020147 	
986.000000 	695.169983 	115.884285 	96.343056 	118.171074 	118.349655 	-0.019541 	-0.021051 	
987.000000 	695.520020 	113.755989 	96.079163 	115.742027 	116.026039 	-0.017308 	-0.019759 	
988.000000 	695.859985 	112.662849 	96.165276 	114.828743 	115.037323 	-0.019042 	-0.020857 	
989.000000 	696.200012 	110.859894 	95.866669 	112.987137 	113.394791 	-0.019007 	-0.022608 	
990.000000 	696.539978 	109.656334 	95.794441 	111.991966 	112.199303 	-0.021076 	-0.022925 	
991.000000 	696.880005 	108.675262 	95.995834 	110.865578 	111.111458 	-0.019954 	-0.022170 	
992.000000 	697.219971 	107.389236 	96.151390 	109.529045 	109.654861 	-0.019730 	-0.020878 	
993.000000 	697.559998 	105.694183 	96.047226 	107.870712 	108.180901 	-0.020384 	-0.023255 	
994.000000 	697.900024 	103.638626 	95.865280 	105.832550 	105.987328 	-0.020948 	-0.022409 	
995.000000 	698.239990 	102.919533 	95.675003 	105.213043 	105.597916 	-0.022040 	-0.025691 	
996.000000 	698.580017 	101.387413 	95.505554 	103.569443 	103.874130 	-0.021293 	-0.024231 	
997.000000 	698.919983 	101.090889 	95.620834 	103.179710 	103.686981 	-0.020452 	-0.025356 	
998.000000 	699.260010 	99.046959 	95.631943 	101.260986 	101.508682 	-0.022107 	-0.024550 	
999.000000 	699.599976 	98.227173 	95.648613 	100.487259 	100.664406 	-0.022748 	-0.024509 	
