 #specbin	  lambda [nm]	  lampspec	  darkspec	  acidspec	  alkaspec	  absorbacid	  absorbalka
0.000000 	339.320007 	0.000000 	0.000000 	0.000000 	0.000000 	-1.#IND00 	-1.#IND00 	
823.000000 	639.000000 	548.359802 	93.655212 	502.571503 	168.101318 	0.087193 	1.182364 	
824.000000 	639.349976 	546.668274 	93.961456 	501.286285 	169.752670 	0.086665 	1.169499 	
825.000000 	639.700012 	543.763855 	93.810417 	498.577087 	170.685776 	0.086757 	1.158690 	
826.000000 	640.049988 	538.902466 	93.974998 	494.024445 	171.905975 	0.086949 	1.142587 	
827.000000 	640.390015 	537.005859 	93.846878 	492.087219 	172.819427 	0.087353 	1.133761 	
828.000000 	640.739990 	532.857666 	93.545837 	488.355316 	173.873734 	0.087211 	1.119925 	
829.000000 	641.090027 	529.267761 	93.618752 	485.440338 	175.553528 	0.086438 	1.103550 	
830.000000 	641.440002 	528.773560 	96.936462 	486.320923 	180.164078 	0.083692 	1.076692 	
831.000000 	641.789978 	519.744934 	95.689583 	476.295654 	175.479431 	0.087299 	1.085816 	
832.000000 	642.130005 	519.768005 	94.406250 	476.753967 	178.555161 	0.086382 	1.068485 	
833.000000 	642.479980 	514.665588 	94.029167 	471.642426 	179.316483 	0.087296 	1.054365 	
834.000000 	642.830017 	512.301147 	94.134377 	470.130981 	180.934097 	0.085901 	1.040780 	
835.000000 	643.179993 	508.960907 	93.908333 	466.587128 	181.842758 	0.086926 	1.029229 	
836.000000 	643.520020 	505.394745 	93.818748 	463.490906 	183.398102 	0.086553 	1.013680 	
837.000000 	643.869995 	501.718292 	93.942711 	459.893677 	184.311096 	0.087043 	1.001413 	
838.000000 	644.219971 	500.653534 	93.705208 	458.857849 	185.862183 	0.087174 	0.990909 	
839.000000 	644.570007 	495.068756 	93.837502 	454.198853 	186.559784 	0.086162 	0.975945 	
840.000000 	644.909973 	491.019348 	93.904167 	450.356049 	187.265945 	0.086445 	0.963954 	
841.000000 	645.260010 	489.803253 	94.099998 	449.247742 	189.429886 	0.086429 	0.949985 	
842.000000 	645.609985 	485.512665 	93.820831 	445.418365 	189.953629 	0.086192 	0.938426 	
843.000000 	645.960022 	481.434082 	93.772919 	441.639008 	191.050995 	0.086277 	0.924229 	
844.000000 	646.299988 	480.932861 	93.621872 	441.311066 	193.062363 	0.085978 	0.912714 	
845.000000 	646.650024 	477.127747 	93.481247 	437.858521 	194.108429 	0.085888 	0.899367 	
846.000000 	647.000000 	473.177582 	95.841667 	435.232178 	196.860504 	0.083591 	0.876975 	
847.000000 	647.349976 	468.798798 	95.442711 	430.556152 	195.144791 	0.085096 	0.876432 	
848.000000 	647.690002 	466.626587 	94.297920 	428.339020 	196.404251 	0.085614 	0.865354 	
849.000000 	648.039978 	463.966675 	94.339584 	426.490540 	198.571823 	0.084223 	0.848662 	
850.000000 	648.390015 	463.492798 	95.830208 	426.453308 	201.760010 	0.083288 	0.831712 	
851.000000 	648.729980 	454.545135 	95.546875 	417.449707 	198.819427 	0.085133 	0.826900 	
852.000000 	649.080017 	453.637451 	94.801041 	416.731354 	200.707657 	0.084857 	0.815449 	
853.000000 	649.429993 	450.276459 	94.351044 	413.502380 	201.637009 	0.085198 	0.803393 	
854.000000 	649.770020 	447.293884 	94.021873 	410.829254 	202.833557 	0.085038 	0.790830 	
855.000000 	650.119995 	445.605957 	93.782295 	409.000671 	204.390533 	0.085718 	0.779402 	
856.000000 	650.469971 	440.437408 	93.614586 	404.438263 	204.294113 	0.085269 	0.768208 	
857.000000 	650.809998 	437.794128 	93.534378 	402.098572 	205.302048 	0.085052 	0.757267 	
858.000000 	651.159973 	436.032410 	93.720833 	400.661560 	207.249817 	0.084599 	0.743792 	
859.000000 	651.510010 	433.720306 	94.748955 	398.688538 	209.157562 	0.084219 	0.729312 	
860.000000 	651.849976 	426.976410 	94.758331 	392.508148 	207.202530 	0.084172 	0.723032 	
861.000000 	652.200012 	429.056213 	94.269791 	394.168274 	210.596512 	0.084810 	0.711644 	
862.000000 	652.549988 	420.537994 	93.800003 	386.375580 	208.649460 	0.084725 	0.700879 	
863.000000 	652.890015 	419.834839 	93.585419 	385.973114 	210.620010 	0.084094 	0.689806 	
864.000000 	653.239990 	415.825989 	93.662498 	382.117035 	210.909790 	0.084540 	0.678836 	
865.000000 	653.590027 	413.568695 	93.569794 	379.826813 	211.794342 	0.085108 	0.669208 	
866.000000 	653.929993 	408.729736 	93.462502 	375.243744 	211.701080 	0.085479 	0.657879 	
867.000000 	654.280029 	406.004486 	93.456253 	373.008514 	212.607880 	0.084763 	0.646915 	
868.000000 	654.630005 	404.536469 	94.032288 	371.864288 	214.322052 	0.084213 	0.635262 	
869.000000 	654.969971 	397.221680 	93.970833 	364.508148 	211.821014 	0.085946 	0.628753 	
870.000000 	655.320007 	395.090668 	93.658333 	362.920654 	213.006882 	0.084931 	0.617791 	
871.000000 	655.659973 	391.421509 	93.431252 	359.147156 	212.964401 	0.086053 	0.608660 	
872.000000 	656.010010 	388.990723 	93.626045 	357.410309 	213.912003 	0.084671 	0.597991 	
873.000000 	656.359985 	385.327240 	93.781250 	353.742615 	213.853531 	0.085524 	0.588802 	
874.000000 	656.700012 	382.630554 	93.817711 	351.547638 	214.365982 	0.084725 	0.579385 	
875.000000 	657.049988 	379.685944 	94.082291 	348.406342 	214.823135 	0.085975 	0.569530 	
876.000000 	657.390015 	374.715820 	93.997917 	343.636749 	213.573822 	0.086583 	0.562185 	
877.000000 	657.739990 	371.263947 	93.844795 	340.877930 	213.629669 	0.085389 	0.552669 	
878.000000 	658.090027 	368.213928 	94.458336 	337.930298 	214.260681 	0.085824 	0.541471 	
879.000000 	658.429993 	364.724579 	94.254166 	334.324249 	213.240936 	0.087031 	0.536720 	
880.000000 	658.780029 	363.340637 	93.740623 	333.339478 	214.666977 	0.086180 	0.526253 	
881.000000 	659.119995 	359.847412 	93.702087 	329.643372 	214.387039 	0.087669 	0.517897 	
882.000000 	659.469971 	355.461761 	93.650002 	325.765900 	213.470657 	0.087239 	0.509919 	
883.000000 	659.809998 	354.574890 	94.078125 	325.221313 	215.131119 	0.086414 	0.499672 	
884.000000 	660.159973 	350.387665 	94.070831 	321.177460 	213.916122 	0.087047 	0.493456 	
885.000000 	660.510010 	347.179138 	94.090622 	318.343475 	213.919693 	0.086710 	0.484241 	
886.000000 	660.849976 	344.790497 	93.775002 	315.869324 	213.738037 	0.087608 	0.478186 	
887.000000 	661.200012 	340.291199 	93.719795 	311.940430 	212.389999 	0.086989 	0.471377 	
888.000000 	661.539978 	339.105713 	93.951042 	310.901245 	213.694061 	0.086837 	0.461767 	
889.000000 	661.890015 	335.112030 	93.823959 	306.742523 	212.358643 	0.088456 	0.456189 	
890.000000 	662.229980 	334.453461 	93.938538 	306.326233 	213.891891 	0.087847 	0.447027 	
891.000000 	662.580017 	330.466797 	93.886459 	302.466370 	212.701584 	0.088536 	0.440616 	
892.000000 	662.919983 	326.906006 	93.787498 	299.174988 	211.799454 	0.088644 	0.434033 	
893.000000 	663.270020 	325.420868 	93.778122 	298.065063 	212.353943 	0.087808 	0.426865 	
894.000000 	663.609985 	322.758057 	93.717705 	295.356720 	212.064362 	0.088719 	0.420013 	
895.000000 	663.960022 	319.571777 	93.561462 	292.195374 	211.334198 	0.089560 	0.413541 	
896.000000 	664.299988 	317.417206 	93.738541 	290.305206 	211.537003 	0.089284 	0.405817 	
897.000000 	664.650024 	315.380615 	93.659378 	288.401428 	211.279755 	0.089427 	0.400597 	
898.000000 	664.989990 	312.019653 	93.645836 	285.067230 	210.401443 	0.090341 	0.394049 	
899.000000 	665.340027 	309.192078 	93.716667 	282.606628 	209.671371 	0.089907 	0.388421 	
900.000000 	665.679993 	306.955780 	93.792709 	280.437958 	209.683929 	0.090351 	0.381103 	
901.000000 	666.030029 	304.098083 	93.597916 	277.793549 	208.896103 	0.090472 	0.375514 	
902.000000 	666.369995 	302.302338 	93.854164 	276.102081 	209.096924 	0.090657 	0.368630 	
903.000000 	666.719971 	299.163513 	93.681252 	273.092621 	207.566574 	0.091179 	0.365538 	
904.000000 	667.059998 	297.366455 	93.501038 	271.349518 	207.565262 	0.091558 	0.359519 	
905.000000 	667.409973 	293.570587 	93.585419 	267.886749 	206.197739 	0.091554 	0.353282 	
906.000000 	667.750000 	292.228241 	93.581253 	266.715332 	206.269836 	0.091353 	0.348350 	
907.000000 	668.090027 	289.978821 	93.610420 	264.380493 	205.910782 	0.092419 	0.342365 	
908.000000 	668.440002 	287.761047 	93.836456 	262.443085 	205.519516 	0.092096 	0.336589 	
909.000000 	668.780029 	285.361298 	93.667709 	259.784576 	204.556747 	0.093904 	0.332911 	
910.000000 	669.130005 	282.181000 	93.762497 	257.325012 	203.635864 	0.092209 	0.326215 	
911.000000 	669.469971 	279.700653 	93.795830 	254.660416 	202.576447 	0.093789 	0.322603 	
912.000000 	669.820007 	276.536591 	94.035416 	251.751511 	201.286316 	0.093901 	0.317615 	
913.000000 	670.159973 	274.353882 	93.759377 	249.287781 	200.377029 	0.095811 	0.314218 	
914.000000 	670.510010 	272.754486 	93.743752 	248.193176 	200.368210 	0.094365 	0.308415 	
915.000000 	670.849976 	271.387512 	93.775002 	246.905121 	200.134247 	0.094543 	0.304559 	
916.000000 	671.190002 	267.351715 	93.969795 	243.109756 	198.035095 	0.095052 	0.300121 	
917.000000 	671.539978 	264.322205 	93.638542 	240.097244 	196.436462 	0.096125 	0.296830 	
918.000000 	671.880005 	263.828125 	93.821877 	239.992325 	197.322144 	0.094691 	0.290460 	
919.000000 	672.229980 	260.751587 	93.966667 	236.939575 	195.561600 	0.095763 	0.287693 	
920.000000 	672.570007 	257.920532 	93.936455 	234.278885 	194.422241 	0.096139 	0.282619 	
921.000000 	672.909973 	256.536713 	93.813538 	232.918274 	193.852219 	0.096584 	0.280176 	
922.000000 	673.260010 	253.745544 	93.773956 	229.776611 	192.312454 	0.099225 	0.277211 	
923.000000 	673.599976 	251.229462 	93.713539 	227.411453 	191.198959 	0.099606 	0.273052 	
924.000000 	673.950012 	249.022537 	93.723961 	225.318085 	190.208099 	0.100030 	0.269424 	
925.000000 	674.289978 	247.941422 	93.702080 	224.283707 	190.077271 	0.100281 	0.265762 	
926.000000 	674.630005 	245.172668 	93.864586 	221.674057 	188.419662 	0.100755 	0.263291 	
927.000000 	674.979980 	242.473953 	93.832291 	219.054077 	186.961731 	0.101576 	0.259990 	
928.000000 	675.320007 	241.121582 	94.041664 	217.829346 	186.644196 	0.101590 	0.256097 	
929.000000 	675.659973 	237.814499 	93.762497 	214.455109 	184.488037 	0.103390 	0.253906 	
930.000000 	676.010010 	236.126801 	93.661461 	212.865250 	183.998871 	0.103710 	0.249439 	
931.000000 	676.349976 	233.766922 	93.614586 	210.552460 	182.478897 	0.104590 	0.247690 	
932.000000 	676.690002 	231.809494 	93.456253 	208.950562 	181.429077 	0.103818 	0.245051 	
933.000000 	677.039978 	230.149673 	93.402084 	207.416107 	180.672913 	0.104003 	0.242042 	
934.000000 	677.380005 	227.202621 	93.359375 	204.395737 	178.946060 	0.105784 	0.238758 	
935.000000 	677.719971 	225.795746 	93.375000 	203.509659 	178.147278 	0.103918 	0.237020 	
936.000000 	678.070007 	222.807709 	93.363541 	200.396683 	176.423416 	0.106010 	0.233422 	
937.000000 	678.409973 	221.267166 	93.333336 	198.941101 	175.723190 	0.106362 	0.230461 	
938.000000 	678.750000 	219.553375 	93.490623 	197.546875 	174.583282 	0.105619 	0.229194 	
939.000000 	679.099976 	217.566788 	93.892708 	195.633438 	173.575775 	0.106263 	0.225892 	
940.000000 	679.440002 	213.515793 	93.748962 	191.268082 	170.351578 	0.110035 	0.225846 	
941.000000 	679.780029 	212.762497 	93.518753 	191.055679 	170.222015 	0.107612 	0.223073 	
942.000000 	680.130005 	211.045547 	93.442711 	189.144226 	169.329025 	0.109564 	0.220231 	
943.000000 	680.469971 	209.187454 	93.601044 	187.362595 	168.041901 	0.110185 	0.219018 	
944.000000 	680.809998 	206.642700 	93.863541 	184.972824 	166.175049 	0.110782 	0.217949 	
945.000000 	681.150024 	204.874329 	94.085419 	183.014587 	164.823273 	0.112831 	0.217523 	
946.000000 	681.500000 	202.910416 	94.008331 	181.430298 	163.798187 	0.111893 	0.214129 	
947.000000 	681.840027 	201.478333 	94.129166 	180.072540 	162.840393 	0.112322 	0.212911 	
948.000000 	682.179993 	199.105545 	93.905212 	177.373764 	161.230118 	0.115576 	0.211002 	
949.000000 	682.530029 	196.491287 	93.748955 	175.035706 	159.104309 	0.115628 	0.211058 	
950.000000 	682.869995 	196.070374 	93.940628 	174.745163 	159.233826 	0.115145 	0.208100 	
951.000000 	683.210022 	193.684998 	93.881248 	172.372726 	157.490494 	0.116574 	0.206868 	
952.000000 	683.549988 	191.640869 	93.646873 	170.395737 	156.029755 	0.117500 	0.205576 	
953.000000 	683.900024 	190.862579 	93.710419 	169.642426 	155.618393 	0.117861 	0.204147 	
954.000000 	684.239990 	187.206635 	93.709373 	166.071304 	152.579758 	0.119796 	0.204525 	
955.000000 	684.580017 	186.573456 	93.576042 	165.203506 	152.492981 	0.121647 	0.201706 	
956.000000 	684.919983 	184.941498 	93.512497 	163.750565 	151.273911 	0.121695 	0.200947 	
957.000000 	685.270020 	183.468674 	93.608330 	162.448486 	150.291672 	0.121683 	0.199466 	
958.000000 	685.609985 	181.013382 	93.578125 	159.943466 	148.126221 	0.123750 	0.200506 	
959.000000 	685.950012 	179.006668 	93.927086 	158.295639 	146.768021 	0.122959 	0.198570 	
960.000000 	686.289978 	178.447784 	94.323959 	157.787399 	146.726044 	0.123047 	0.195729 	
961.000000 	686.630005 	175.554459 	94.151039 	154.603500 	143.944061 	0.127085 	0.198524 	
962.000000 	686.979980 	174.223160 	93.945831 	153.130295 	142.842758 	0.129048 	0.198593 	
963.000000 	687.320007 	172.800293 	93.973961 	152.106155 	141.929306 	0.127558 	0.196807 	
964.000000 	687.659973 	171.060913 	93.727081 	150.234848 	140.471283 	0.129820 	0.197017 	
965.000000 	688.000000 	170.579910 	93.514580 	149.783142 	140.420746 	0.130015 	0.194561 	
966.000000 	688.340027 	168.222122 	93.346878 	147.445740 	138.487366 	0.131825 	0.194506 	
967.000000 	688.690002 	166.695206 	93.501038 	146.340439 	137.281570 	0.130231 	0.194133 	
968.000000 	689.030029 	165.399628 	93.459373 	144.871307 	136.161285 	0.132519 	0.194524 	
969.000000 	689.369995 	162.979126 	93.371880 	142.480957 	134.376495 	0.134414 	0.192976 	
970.000000 	689.710022 	162.001251 	93.425003 	141.759659 	133.548370 	0.133471 	0.193141 	
971.000000 	690.049988 	159.645660 	93.689583 	139.415527 	131.728348 	0.135498 	0.192215 	
972.000000 	690.400024 	158.496750 	93.568748 	138.236359 	130.700821 	0.136769 	0.192823 	
973.000000 	690.739990 	156.851288 	93.630203 	136.596497 	129.304581 	0.138267 	0.193128 	
974.000000 	691.080017 	154.890503 	93.650002 	134.757385 	127.705437 	0.139242 	0.192992 	
975.000000 	691.419983 	153.867004 	93.643753 	133.768753 	126.835052 	0.139976 	0.193201 	
976.000000 	691.760010 	152.664749 	93.775002 	132.673859 	125.977715 	0.140350 	0.192140 	
977.000000 	692.099976 	150.394577 	93.804169 	130.550949 	123.958878 	0.141499 	0.193312 	
978.000000 	692.440002 	149.008453 	93.563545 	129.011459 	122.748955 	0.144102 	0.193862 	
979.000000 	692.789978 	148.250122 	93.603127 	128.304260 	122.415352 	0.144496 	0.191481 	
980.000000 	693.130005 	146.750702 	93.526039 	127.088165 	121.090263 	0.143854 	0.192199 	
981.000000 	693.469971 	144.872589 	93.385414 	125.009468 	119.329254 	0.147465 	0.193968 	
982.000000 	693.809998 	143.925919 	93.614586 	124.078598 	118.543022 	0.148384 	0.194023 	
983.000000 	694.150024 	143.152420 	94.102081 	123.653030 	118.219109 	0.146430 	0.191370 	
984.000000 	694.489990 	141.136246 	94.050003 	121.577843 	116.353806 	0.149171 	0.193090 	
985.000000 	694.830017 	139.108246 	93.881248 	119.524429 	114.414948 	0.151731 	0.195420 	
986.000000 	695.169983 	138.349625 	94.028122 	118.919601 	113.737633 	0.151336 	0.195889 	
987.000000 	695.520020 	136.276505 	93.781250 	116.627274 	111.904625 	0.155703 	0.197039 	
988.000000 	695.859985 	135.034454 	93.832291 	115.562027 	110.934555 	0.155723 	0.196589 	
989.000000 	696.200012 	133.333710 	93.782288 	113.774529 	109.270973 	0.158637 	0.199024 	
990.000000 	696.539978 	132.032379 	93.740623 	112.740059 	108.125679 	0.157962 	0.199753 	
991.000000 	696.880005 	130.951630 	93.878128 	111.491196 	107.414810 	0.160882 	0.198130 	
992.000000 	697.219971 	129.411880 	94.053123 	110.278122 	106.051765 	0.159995 	0.199073 	
993.000000 	697.559998 	127.937836 	93.979164 	108.480492 	104.461594 	0.164974 	0.202725 	
994.000000 	697.900024 	126.367874 	93.571877 	106.919037 	102.822693 	0.167125 	0.206191 	
995.000000 	698.239990 	125.493164 	93.439583 	106.078033 	102.419113 	0.168076 	0.203178 	
996.000000 	698.580017 	123.784164 	93.452087 	104.197914 	100.527267 	0.172247 	0.208111 	
997.000000 	698.919983 	123.549210 	93.538544 	104.285324 	100.464722 	0.169509 	0.206833 	
998.000000 	699.260010 	121.732460 	93.482292 	102.188728 	98.593254 	0.175004 	0.210823 	
999.000000 	699.599976 	120.865211 	93.401039 	101.523956 	97.903305 	0.174381 	0.210696 	
